OBJECTID,PLAN_NO,BHC_TYPE,BHC_VALUE,SHAPE_Leng,Shape__Area,Shape__Length
381,S/H3/34,BHCB,160,223.458233681,2132.908203125,242.085753317043
382,S/H3/34,BHCB,97,100.647963382,656.119140625,109.113105337087
383,S/H3/34,BHCB,75,292.113394752,6688.900390625,316.433909764717
384,S/H3/34,BHCB,120,314.455670734,7142.59765625,340.54312439864
385,S/H3/34,BHCB,120,249.534469112,2583.716796875,270.573910502657
386,S/H3/34,BHCS,1,138.864964394,1319.84375,150.414061986131
387,S/H3/34,BHCB,140,143.865675895,1466.71875,155.843652561485
388,S/H3/34,BHCS,3,123.809854181,1125.349609375,134.136867881956
389,S/H3/34,BHCS,6,121.179458479,1056.166015625,131.258637021171
390,S/H3/34,BHCB,80,112.260322717,697.119140625,121.608818435132
391,S/H3/34,BHCS,5,196.628741869,2583.89453125,212.803291247144
392,S/H3/34,BHCS,4,74.3955527079,289.193359375,80.5318163151474
393,S/H3/34,BHCS,8,101.414089471,527.341796875,109.693233007117
394,S/H3/34,BHCS,5,389.69856661,4584.025390625,422.071663652829
395,S/H3/34,BHCS,6,529.031464697,5939.64453125,573.839185395017
396,S/H3/34,BHCS,3,153.503494146,867.92578125,166.381763255755
397,S/H3/34,BHCS,3,52.0487742359,127.345703125,56.4807274335605
398,S/H3/34,BHCS,7,238.703505185,4194.994140625,258.562431612715
399,S/H3/34,BHCS,2,1559.02973466,22482.888671875,1686.65889166859
400,S/H3/34,BHCS,2,1667.38214028,78850.908203125,1805.46474987475
401,S/H3/34,BHCS,1,231.52449914,1517.251953125,250.57590517785
402,S/H3/34,BHCS,2,168.329561909,2310.546875,182.349579742611
403,S/H3/34,BHCS,3,157.893748569,1734.671875,171.15519293097
404,S/H3/34,BHCB,80,124.142583033,1093.07421875,134.454876733883
405,S/H3/34,BHCB,80,106.884498244,753.0546875,115.770681056495
406,S/H3/34,BHCB,100,247.459962725,4101.9453125,267.791181768697
407,S/H3/34,BHCB,100,345.775213371,7082.55859375,374.187641964886
408,S/H3/34,BHCB,100,197.782610525,2868.2890625,214.255435832231
409,S/H3/34,BHCB,100,397.401801375,8676.765625,429.993040833443
410,S/H3/34,BHCB,100,506.955597376,10749.57421875,548.960401265656
411,S/H3/34,BHCB,100,940.178885993,19536.224609375,1017.53160301651
412,S/H3/34,BHCB,100,255.265907097,4606.041015625,276.666270625076
413,S/H3/34,BHCB,100,208.164653539,2531.16796875,225.761786163314
414,S/H3/34,BHCB,110,206.159788419,2993.279296875,223.236777284678
415,S/H3/34,BHCB,110,382.871407642,8929.859375,414.933716819667
416,S/H3/34,BHCB,160,135.611463343,805.9140625,146.835490458927
417,S/H3/34,BHCB,120,535.787242189,7831.830078125,579.2804457089
418,S/H3/34,BHCB,120,112.507181126,823.5234375,121.899162040476
419,S/H3/34,BHCS,9,885.718609186,19983.5546875,958.752960062867
420,S/H3/34,BHCB,110,412.564510373,4440.7265625,446.527144537663
421,S/H3/34,BHCB,100,294.414211358,5596.259765625,318.685134423495
422,S/H3/34,BHCB,110,314.25732008,5489.103515625,340.06772537004
423,S/H3/34,BHCB,110,213.593543712,3220.31640625,231.220256902445
424,S/H3/34,BHCB,110,353.91169436,5484.603515625,382.7038323723
425,S/H3/34,BHCB,60,301.566298847,5973.70703125,326.49345692727
426,S/H3/34,BHCB,70,532.825697673,8989.529296875,576.88768024912
427,S/H3/34,BHCB,120,165.201345503,737.734375,179.013098082072
428,S/H3/34,BHCB,120,94.0659058365,439.45703125,101.92812921117
429,S/H3/34,BHCB,110,182.286690027,2208.921875,197.30270011643
430,S/H3/34,BHCB,110,657.512730687,8513.005859375,711.829116705027
431,S/H3/34,BHCB,110,156.346739525,1145.439453125,169.54541678953
432,S/H3/34,BHCB,110,105.339241167,614.55078125,114.11236057298
433,S/H3/34,BHCB,110,99.4500647885,556.2265625,107.73209118286
434,S/H3/34,BHCB,110,120.64479595,720.431640625,130.751639554161
435,S/H3/34,BHCB,110,386.044678858,5959.123046875,418.433552497599
436,S/H3/34,BHCB,110,383.502787672,8188.08203125,414.878358217271
437,S/H3/34,BHCB,140,293.472770105,5993.26953125,317.592629029759
438,S/H3/34,BHCB,140,168.68050239,1901.58984375,182.594010556156
439,S/H3/34,BHCB,150,436.699249906,4970.630859375,472.794093450394
440,S/H3/34,BHCB,150,376.993654823,5017.359375,409.01157659334
441,S/H3/34,BHCB,160,220.00820526,1554.6875,238.397465599123
442,S/H3/34,BHCB,150,173.91717304,2025.193359375,188.574129157875
443,S/H3/34,BHCB,150,364.187315566,5085.9140625,394.910742464985
444,S/H3/34,BHCB,150,558.170588232,10521.85546875,604.983151039798
445,S/H3/34,BHCB,160,300.778352881,3841.396484375,325.542719481644
446,S/H3/34,BHCB,120,369.038193468,7777.361328125,399.254415021073
447,S/H3/34,BHCB,120,877.608065901,21874.95703125,948.523119770752
448,S/H3/34,BHCB,120,232.47703104,3602.095703125,251.884369273844
449,S/H3/34,BHCS,1,870.594126233,10932.8828125,941.658233998597
450,S/H3/34,BHCS,3,204.210701776,2439.33984375,220.964744854633
451,S/H3/34,BHCB,120,408.023503724,8059.85546875,441.210737783346
452,S/H3/34,BHCB,150,329.199363362,5185.828125,356.491298119445
453,S/H3/34,BHCB,120,441.309356006,5831.451171875,477.637926918504
454,S/H3/34,BHCS,9,312.264584876,6195.126953125,338.535209134157
455,S/H3/34,BHCB,120,75.4943545048,377.935546875,81.8428678495925
456,S/H3/34,BHCB,120,93.3378218817,598.8828125,101.043888293416
457,S/H3/34,BHCS,4,93.9188614034,629.638671875,101.666288146432
458,S/H3/34,BHCS,3,554.140622799,4211.666015625,599.980613562775
459,S/H3/34,BHCS,6,156.566688137,1348.267578125,169.582351649336
460,S/H3/34,BHCS,8,124.285020523,1110.943359375,134.631810152548
461,S/H3/34,BHCB,160,397.068948533,6319.583984375,429.417223964014
462,S/H3/34,BHCB,120,393.021962143,7823.359375,425.704037017824
463,S/H3/34,BHCB,120,882.197456875,19584.431640625,955.237643751599
464,S/H3/34,BHCB,150,1795.05619031,21434.5859375,1944.40852747959
465,S/H3/34,BHCB,160,286.969002963,4374.404296875,310.621956001133
466,S/H3/34,BHCB,150,164.842370788,963.130859375,178.574681566756
467,S/H3/34,BHCB,120,336.378365062,4150.150390625,363.759159684013
468,S/H3/34,BHCB,110,54.9899882277,224.12890625,59.585344179393
469,S/H3/34,BHCS,2,149.62327682,1055.130859375,162.116303302198
470,S/H3/34,BHCS,4,369.57666489,8894.123046875,399.948416797816
471,S/H3/34,BHCS,1,39.1289678704,93.798828125,42.3477241176757
472,S/H3/34,BHCS,1,266.756078027,5184.98046875,288.862205896781
473,S/H3/34,BHCS,9,158.338225542,1617.33203125,171.549073922226
474,S/H3/34,BHCS,2,154.276627765,1698.603515625,167.202383043476
475,S/H3/34,BHCS,8,360.043692728,8746.8828125,389.709047415625
476,S/H3/34,BHCB,110,117.982131967,1019.0078125,127.820492140508
477,S/H3/34,BHCB,85,238.258083762,4201.9453125,258.104929271769
478,S/H3/34,BHCB,120,729.273473979,11326.888671875,788.325616589125
479,S/H3/34,BHCB,120,290.952248352,2585.2109375,315.018965987459
480,S/H3/34,BHCB,120,123.571237983,885.37109375,134.043299090334
481,S/H3/34,BHCB,120,293.63351028,4211.837890625,317.76706527041
482,S/H3/34,BHCB,140,165.67367505,1191.517578125,179.188150041389
483,S/H3/34,BHCB,110,208.646823194,2696.44140625,225.777688137012
484,S/H3/34,BHCB,110,468.70884031,4809.8828125,507.383344369222
485,S/H3/34,BHCB,110,919.146205224,11803.259765625,995.482613499979
486,S/H3/34,BHCB,150,232.127677791,2522.7734375,251.46096469359
487,S/H3/34,BHCB,150,119.966374601,1039.12109375,129.960493247641
488,S/H3/34,BHCB,160,111.872679153,631.734375,121.222070479739
489,S/H3/34,BHCB,130,388.972521525,5481.76953125,421.628877605428
490,S/H3/34,BHCB,120,305.034484329,5124.6171875,330.018512343067
491,S/H3/34,BHCS,2,200.316389716,2515.123046875,217.116105318881
492,S/H3/34,BHCB,80,331.377749599,4402.6171875,358.971464323856
493,S/H3/34,BHCS,2,79.617367615,382.771484375,86.2126506908521
494,S/H3/34,BHCS,8,95.6353384694,633.9140625,103.613940160712
495,S/H3/34,BHCS,6,264.814223427,5532.6328125,286.912973551375
496,S/H3/34,BHCS,10,117.365280308,707.228515625,127.343488341775
497,S/H3/34,BHCS,8,197.314508938,2846.748046875,213.782081709532
498,S/H3/34,BHCB,130,685.065426561,16047.431640625,742.300458505939
499,S/H3/34,BHCB,120,723.446450172,4836.578125,783.887266284013
500,S/H3/34,BHCS,3,105.743941809,703.388671875,114.466327924557
501,S/H3/34,NBA,NBA,347.09724594,402.61328125,376.22194173992
502,S/H3/34,NBA,NBA,242.733190775,516.4140625,263.396364901328
503,S/H3/34,NBA,NBA,94.488432093,368.54296875,102.467297681937
504,S/H3/34,NBA,NBA,74.3201058685,76.89453125,80.720330973808
505,S/H3/34,NBA,NBA,96.0708517795,107.001953125,104.348679476994
506,S/H3/34,NBA,NBA,215.313545016,2613.712890625,233.550068841678
507,S/H3/34,BHCB,110,140.588776836,1039.654296875,152.277068392417
508,S/H3/34,BHCB,110,98.2589933346,639.884765625,106.437247476518
509,S/H3/34,BHCB,110,392.933029554,6201.8203125,425.532987727025
510,S/H3/34,BHCB,120,226.158782238,2897.4375,244.867643648369
511,S/H3/34,BHCB,120,120.108845896,752.849609375,129.916613590981
512,S/H3/34,BHCS,2,97.4054529281,630.439453125,105.430408755678
513,S/H3/34,BHCB,120,137.161166179,900.271484375,148.335236557514
514,S/H3/34,BHCS,2,79.4201446958,286.689453125,85.8853654328197
515,S/H3/34,BHCS,4,139.914123178,1429.5859375,151.611082680122
516,S/H3/34,BHCB,150,181.053066752,961.228515625,196.150987569472
517,S/H3/34,BHCB,120,89.0946721378,470.2890625,96.395492438127
518,S/H3/34,BHCS,4,120.840951642,600.9921875,130.909531375757
519,S/H3/34,BHCS,4,79.6562527495,365.998046875,86.2882496631355
520,S/H3/34,BHCS,4,143.474852603,820.1171875,155.15626055847
521,S/H3/34,BHCS,4,101.099964398,530.62890625,109.523105240974
522,S/H3/34,BHCB,130,83.23743797,504.900390625,90.1949459833431
523,S/H3/34,BHCB,150,84.5436485038,482.349609375,91.5797863865755
524,S/H3/34,BHCB,23,56.5645346374,93.439453125,61.3046245265914
525,S/H3/34,BHCB,140,181.411506842,1860.576171875,196.399978002173
526,S/H3/34,BHCB,120,702.008431152,12751.11328125,760.248342733385
527,S/H3/34,BHCB,120,256.944471317,2951.185546875,278.362869812223
528,S/H3/34,BHCB,21,46.3856501235,106.33203125,50.2779531015348
529,S/H3/34,BHCB,21,51.6018798775,160.71484375,55.8889462327196
530,S/H3/34,BHCB,120,588.783939941,7920.486328125,637.363610419404
531,S/H3/34,BHCB,140,166.286822356,1415.8125,180.193476102667
532,S/H3/34,BHCB,110,91.1192453108,530.658203125,98.7115193091798
533,S/H3/34,BHCS,11,192.183514471,2808.83984375,208.13236444154
534,S/H3/34,BHCS,2,122.464207848,1011.654296875,132.759984444054
535,S/H3/34,BHCS,3,255.183158824,4578.837890625,276.284366821614
536,S/H3/34,BHCS,3,77.6804573849,441.60546875,84.1599785583056
537,S/H3/34,BHCS,8,158.451783945,1774.333984375,171.690282700342
538,S/H3/34,BHCS,3,73.4720809524,264.3359375,79.5729140752052
539,S/H3/34,BHCS,8,233.532562385,3324.130859375,252.967451824515
540,S/H3/34,BHCS,10,126.775410312,1164.279296875,137.33449445394
541,S/H3/34,BHCS,4,84.5580980337,415.515625,91.6257583477569
542,S/H3/34,BHCS,6,276.728150649,4133.3125,300.094171145472
543,S/H3/34,BHCS,7,90.4195521959,574.880859375,97.980122400191
544,S/H3/34,BHCS,9,318.32181122,3895.25390625,344.195449265133
545,S/H3/34,BHCS,3,134.497188678,1326.080078125,145.693294619781
546,S/H3/34,BHCS,5,147.742409505,1514.08984375,160.157216243636
547,S/H3/34,BHCB,120,341.442805814,3549.7265625,369.938874175383
548,S/H3/34,BHCB,120,362.267314684,6219.373046875,392.290015264505
549,S/H3/34,BHCB,120,516.432895235,9464.84375,559.17038041413
550,S/H3/34,BHCB,120,607.656472784,17983.37890625,657.740286931245
551,S/H3/34,BHCB,120,257.068783887,4618.1328125,278.327003911519
552,S/H3/34,BHCB,120,496.003263764,11338.078125,536.521795728269
553,S/H3/34,BHCB,120,179.578453746,1880.08984375,194.426687534807
554,S/H3/34,BHCB,120,758.597770213,11168.1953125,821.426047170685
555,S/H3/34,BHCB,120,734.243483992,9032.9765625,794.558120719272
556,S/H21/28,BHCS,1,118.629814723,690.93359375,128.59052027254
557,S/H21/28,BHCB,135,866.081099524,17950.037109375,938.476349158829
558,S/H21/28,BHCB,85,312.621143711,5230.052734375,338.238710830955
559,S/H21/28,BHCB,120,356.791699936,9791.921875,386.605957994171
560,S/H21/28,BHCB,105,437.376055937,12775.205078125,473.813876711826
561,S/H21/28,BHCB,105,295.468992255,5676.025390625,320.457846819854
562,S/H21/28,BHCS,3,254.767767534,2447.890625,275.977982304994
563,S/H21/28,BHCS,1,237.725984957,3657.728515625,257.271075167456
564,S/H21/28,BHCB,29,245.424898167,1360.82421875,266.4017985784
565,S/H21/28,BHCB,120,708.067686821,17467.33984375,766.163852881412
566,S/H21/28,BHCB,120,233.460110307,2985.060546875,252.703858560054
567,S/H21/28,BHCB,130,224.094521717,3441.40625,242.861375786531
568,S/H21/28,BHCB,120,294.040144285,5507.818359375,318.775295332768
569,S/H21/28,BHCB,130,503.710999999,10017.3671875,545.367415206443
570,S/H21/28,BHCB,105,635.270209332,15115.814453125,689.18603251345
571,S/H21/28,BHCB,120,501.654326688,8871.822265625,542.946847155748
572,S/H21/28,BHCB,160,288.81806552,4624.0546875,313.337816809852
573,S/H21/28,BHCS,6,674.200873483,29077.9765625,730.271652703708
574,S/H21/28,BHCS,3,164.400056457,1909.23828125,178.180541022007
575,S/H21/28,BHCB,100,630.039568425,15193.841796875,681.629486250215
576,S/H21/28,BHCB,29,63.3918860705,162.98046875,68.7334377419471
577,S/H21/28,BHCS,1,50.8445481202,188.53515625,55.0909319652143
578,S/H21/28,BHCB,135,249.211937403,4068.677734375,269.842298727972
579,S/H21/28,BHCB,170,277.693328861,5643.03125,300.806834191464
580,S/H21/28,BHCB,105,326.048212084,7456.654296875,353.435957081663
581,S/H21/28,BHCB,105,172.327016469,2123.869140625,186.801419648038
582,S/H21/28,BHCS,1,46.1805211648,133.14453125,50.0276429846662
583,S/H21/28,BHCB,165,770.63565262,22260.1015625,833.659872695056
584,S/H21/28,BHCB,150,382.082004327,8328.72265625,414.411642375427
585,S/H21/28,BHCB,120,365.248290739,4274.455078125,395.529636364549
586,S/H21/28,BHCB,120,743.339036961,34452.4140625,804.373828686426
587,S/H21/28,BHCB,90,223.698908406,3909.943359375,242.309574881306
588,S/H21/28,BHCS,13,198.227407759,2871.828125,214.762937726511
589,S/H21/28,BHCS,1,46.448409556,135.357421875,50.3183024323729
590,S/H21/28,BHCB,135,276.406154656,4520.435546875,299.83992681709
591,S/H21/28,BHCB,225,174.775653871,2234.806640625,189.36881024973
592,S/H21/28,BHCB,120,1085.37619025,40609.001953125,1175.393269034
593,S/H21/28,BHCS,8,242.471087109,4075.5390625,262.87812588805
594,S/H21/28,BHCB,130,232.408021108,3677.505859375,252.017817963897
595,S/H21/28,BHCB,120,312.13588769,6699.50390625,338.493467205257
596,S/H21/28,BHCS,8,430.284757358,6243.275390625,466.590281915617
597,S/H21/28,BHCS,6,277.452878892,5490.046875,300.785179803945
598,S/H21/28,BHCB,225,295.602989468,5268.26171875,320.647003632716
599,S/H21/28,BHCS,3,217.093666663,2843.4765625,235.119593079823
600,S/H21/28,BHCB,120,227.366035142,2742.646484375,246.122156783948
601,S/H21/28,BHCB,100,376.314932292,6728.66796875,407.663704635093
602,S/H21/28,BHCB,135,485.937227356,7989.984375,527.434192491718
603,S/H21/28,BHCS,1,105.035952309,321.212890625,113.958686040098
604,S/H21/28,BHCS,1,183.719499129,2043.36328125,199.059053492574
605,S/H21/28,BHCS,1,116.585481127,280.291015625,126.597750585768
606,S/H21/28,BHCS,6,799.522377768,20986.30078125,865.520961815587
607,S/H21/28,BHCB,120,428.926420567,7692.869140625,465.03731664667
608,S/H21/28,BHCB,135,293.34376563,4274.234375,317.796784572745
609,S/H21/28,BHCB,135,613.6841262,17595.685546875,665.950372030709
610,S/H21/28,BHCS,9,329.020514546,4415.26171875,357.043966848727
611,S/H21/28,BHCB,90,679.232108382,18085.712890625,734.406189235541
612,S/H21/28,BHCS,8,307.94370034,6791.447265625,333.598497725102
613,S/H21/28,BHCB,170,312.426430745,6723.634765625,338.701213945612
614,S/H21/28,BHCB,135,235.4438801,2418.916015625,254.723190995736
615,S/H21/28,BHCB,220,267.672513869,4711.673828125,289.916562221338
616,S/H21/28,BHCS,1,124.033168001,1048.458984375,134.315722030091
617,S/H21/28,BHCS,1,149.565555063,1473.89453125,161.928195507731
618,S/H21/28,BHCS,3,272.516834452,4820.171875,295.397267966941
619,S/H21/28,BHCB,120,619.459790432,21199.4453125,670.812717224653
620,S/H21/28,BHCS,1,148.636341819,1357.0546875,160.854874173278
621,S/H21/28,BHCS,1,88.4827114385,446.884765625,95.9412766440489
622,S/H21/28,BHCS,6,340.387654827,5820.435546875,368.720882445068
623,S/H21/28,BHCS,9,266.337122894,3558,288.681856980304
624,S/H21/28,BHCB,105,378.483671421,9086.369140625,410.227082792215
625,S/H21/28,BHCB,120,142.867644272,918.837890625,154.594132635753
626,S/H21/28,BHCB,120,285.47884204,5363.80078125,309.509009083617
627,S/H21/28,BHCB,120,274.345373032,5430.24609375,297.093474834053
628,S/H21/28,BHCS,1,254.549180486,4725.220703125,275.845737059261
629,S/H21/28,BHCB,45,381.236008996,9108.67578125,412.788378256585
630,S/H21/28,BHCB,120,270.372306272,3783.310546875,292.548620165061
631,S/H21/28,BHCB,17,87.0794816483,468.7109375,94.4257694715156
632,S/H21/28,BHCS,3,202.843924066,1319.7734375,219.295401621335
633,S/H21/28,BHCS,1,100.133204173,644.548828125,108.38328853843
634,S/H21/28,BHCS,8,410.143855726,11262.8828125,444.587147828209
635,S/H21/28,BHCB,105,491.752152643,17053.759765625,532.536688083837
636,S/H21/28,BHCB,160,443.772946928,14526.998046875,480.785175020231
637,S/H21/28,BHCB,120,325.801646954,5912.1171875,353.343233647634
638,S/H21/28,BHCB,120,177.995478658,2289.03515625,192.883828432711
639,S/H21/28,BHCB,100,253.851752281,4723.462890625,275.024159106472
640,S/H21/28,BHCB,120,470.928049926,8229.6953125,510.09441799989
641,S/H21/28,BHCB,105,575.812296665,21360.544921875,623.400412037985
642,S/H21/28,BHCS,8,292.101409749,5257.01171875,316.150576753464
643,S/H21/28,BHCS,8,267.44423651,4794.337890625,289.544895476022
644,S/H21/28,BHCB,90,599.383832803,15889.92578125,648.139290609885
645,S/H21/28,BHCB,130,189.881222816,2640.337890625,205.684199594562
646,S/H21/28,BHCB,140,181.008063612,1982.20703125,195.947499182424
647,S/H21/28,BHCB,80,330.476118088,5676.787109375,358.007385701364
648,S/H21/28,BHCB,105,524.046212831,20373.244140625,567.485044017783
649,S/H21/28,BHCB,80,326.98836465,5597.24609375,354.241816752537
650,S/H21/28,BHCB,80,330.078893137,5644.50390625,357.588652381647
651,S/H21/28,BHCS,3,208.61138428,2151.439453125,225.996422939939
652,S/H21/28,BHCB,120,147.878995691,1285.638671875,160.357176830524
653,S/H21/28,BHCB,195,225.700976507,3486.83984375,244.319768943113
654,S/H21/28,BHCB,120,458.405254074,6107.79296875,497.11627835129
655,S/H21/28,BHCB,90,252.28332433,4687.892578125,273.148125031776
656,S/H21/28,NBA,NBA,95.1635176414,507.8515625,102.974075382783
657,S/H21/28,NBA,NBA,130.272960516,644.212890625,141.410810603624
658,S/H21/28,NBA,NBA,241.325324798,1008.9921875,260.791118761859
659,S/H21/28,NBA,NBA,137.562447799,618.759765625,148.722520908578
660,S/H21/28,NBA,NBA,98.5349744209,415.626953125,106.552866453821
661,S/H21/28,NBA,NBA,309.029050744,1493.720703125,333.910938305035
662,S/H21/28,NBA,NBA,138.298257779,694.1015625,149.51574987455
663,S/H25/4,BHCB,50,643.500964241,19320.9921875,696.06512015178
664,S/I-SKC/2,BHCS,2,153.464334206,1552.068359375,166.168123421721
665,S/I-SKC/2,BHCS,2,722.35899795,35415.955078125,782.109322735467
666,S/I-SKC/2,BHCS,2,107.893218966,806.458984375,116.771398072462
667,S/I-SKC/2,BHCS,2,363.524122729,5785.455078125,393.758307961962
668,S/I-SKC/2,BHCS,1,195.062900554,1926.560546875,211.558928951446
669,S/I-SKC/2,BHCS,1,219.383715253,2325.0625,237.500836601823
670,S/I-SKC/2,BHCS,1,66.8947437517,303.671875,72.3556870211783
671,S/I-SKC/2,BHCS,2,2916.62937481,132240.705078125,3157.12860252815
672,S/I-SKC/2,BHCS,1,71.396218141,358.732421875,77.2846042408453
673,S/I-SKC/2,BHCS,1,141.519361165,1561.53515625,153.115337764265
674,S/I-SKC/2,BHCS,1,64.8044838749,267.958984375,70.1334254509051
675,S/H4/17,BHCB,80,392.439745176,10225.28125,425.128128864741
676,S/H5/30,BHCB,90,110.153981709,868.126953125,119.317124121554
677,S/H5/30,BHCB,20,195.91861341,2463.025390625,212.091498470583
678,S/H5/30,BHCB,130,228.873532434,3646.517578125,247.886949390094
679,S/H5/30,BHCS,4,182.787740983,2326.580078125,197.883758309766
680,S/H5/30,BHCB,135,396.069588436,9086.896484375,428.516266786565
681,S/H5/30,BHCS,8,169.835409667,1801.59765625,183.910671267289
682,S/H5/30,BHCB,110,258.908218091,2539.14453125,280.224271639835
683,S/H5/30,BHCS,5,170.096948094,1710.95703125,184.469193553257
684,S/H5/30,BHCS,8,155.063005651,1760.072265625,167.952645569255
685,S/H5/30,BHCS,1,66.761814727,305.14453125,72.370806821455
686,S/H5/30,BHCB,110,76.0272021494,422.65234375,82.3505912368779
687,S/H5/30,BHCB,110,57.2569653344,216.197265625,62.0620965354094
688,S/H5/30,BHCB,110,93.5309171906,551.224609375,101.246857335937
689,S/H5/30,BHCB,110,104.465541869,690.302734375,113.207136302518
690,S/H5/30,BHCB,110,135.162414872,1314.115234375,146.481387158858
